ACCOUNT,SERVICE,VISIT
593229,TRUST,3
593229,TRUST,4
593318,CKING,1
593318,SVG,2
593318,CD,3
593318,AUTO,4
593318,AUTO,5
593377,CKING,1
593377,SVG,2
593377,ATM,3
593377,HMEQLC,4
593377,HMEQLC,5
593520,CKING,1
593520,SVG,2
593520,ATM,3
593520,ATM,4
593564,CKING,1
593564,HMEQLC,2
593564,HMEQLC,3
593589,CKING,1
593589,SVG,2
593589,CD,3
593589,TRUST,4
593589,CKCRD,5
593589,CKCRD,6
593630,MMDA,1
593630,MMDA,2
593652,CKING,1
593652,CD,2
593652,ATM,3
593652,TRUST,4
593652,TRUST,5
593665,CKING,1
593665,SVG,2
593665,CD,3
593665,CD,4
593715,CKING,1
593715,HMEQLC,2
593715,HMEQLC,3
593741,CKING,1
593741,CCRD,2
593741,CKCRD,3
593741,CKCRD,4
593800,CKING,1
593800,SVG,2
593800,SVG,3
593828,CKING,1
593828,SVG,2
593828,IRA,3
593828,IRA,4
594001,SVG,1
594001,IRA,2
594001,IRA,3
594038,CKING,1
594038,SVG,2
594038,ATM,3
594038,CCRD,4
594038,AUTO,5
594038,AUTO,6
594056,CKING,1
594056,MMDA,2
594056,ATM,3
594056,ATM,4
594086,CKING,1
594086,SVG,2
594086,ATM,3
594086,ATM,4
594134,CKING,1
594134,SVG,2
594134,ATM,3
594134,ATM,4
594208,CKING,1
594208,SVG,2
594208,ATM,3
594208,ATM,4
594252,CKING,1
594252,MMDA,2
594252,ATM,3
594252,ATM,4
594281,CKING,1
594281,SVG,2
594281,ATM,3
594281,ATM,4
594422,CD,1
594422,CD,2
594426,CKING,1
594426,CD,2
594426,CD,3
594437,CKING,1
594437,ATM,2
594437,ATM,3
594439,CKING,1
594439,CKING,2
594534,CKING,1
594534,SVG,2
594534,CD,3
594534,IRA,4
594534,CCRD,5
594534,CCRD,6
594589,CD,1
594589,CD,2
594712,CKING,1
594712,CKING,2
594785,CKING,1
594785,SVG,2
594785,CD,3
594785,TRUST,4
594785,TRUST,5
594794,CKING,1
594794,CKCRD,2
594794,CKCRD,3
594814,CKING,1
594814,SVG,2
594814,SVG,3
594837,CKING,1
594837,SVG,2
594837,HMEQLC,3
594837,CKCRD,4
594837,CKCRD,5
594849,CKING,1
594849,CD,2
594849,ATM,3
594849,ATM,4
594934,CKING,1
594934,SVG,2
594934,ATM,3
594934,ATM,4
594986,CKING,1
594986,SVG,2
594986,CD,3
594986,AUTO,4
594986,AUTO,5
595209,CKING,1
595209,SVG,2
595209,IRA,3
595209,IRA,4
595252,IRA,1
595252,IRA,2
595296,CKING,1
595296,AUTO,2
595296,AUTO,3
595374,CKING,1
595374,SVG,2
595374,ATM,3
595374,CCRD,4
595374,CCRD,5
595395,CKING,1
595395,CD,2
595395,CD,3
595453,CKING,1
595453,CD,2
595453,ATM,3
595453,ATM,4
595597,CKING,1
595597,SVG,2
595597,SVG,3
595638,SVG,1
595638,SVG,2
595646,CKING,1
595646,MMDA,2
595646,CD,3
595646,CD,4
595662,CKING,1
595662,MMDA,2
595662,CD,3
595662,CD,4
595688,CKING,1
595688,SVG,2
595688,SVG,3
595710,SVG,1
595710,SVG,2
595751,CKING,1
595751,MMDA,2
595751,SVG,3
595751,CD,4
595751,IRA,5
595751,ATM,6
595751,CCRD,7
595751,CCRD,8
595853,CKING,1
595853,SVG,2
595853,CD,3
595853,ATM,4
595853,ATM,5
595968,CKING,1
595968,CKING,2
595976,SVG,1
595976,SVG,2
596107,CKING,1
596107,SVG,2
596107,CCRD,3
596107,CKCRD,4
596107,CKCRD,5
596295,CKING,1
596295,SVG,2
596295,ATM,3
596295,ATM,4
596326,CKING,1
596326,SVG,2
596326,SVG,3
596490,CKING,1
596490,SVG,2
596490,ATM,3
596490,HMEQLC,4
596490,MTG,5
596490,MTG,6
596585,CKING,1
596585,SVG,2
596585,CD,3
596585,AUTO,4
596585,CKCRD,5
596585,CKCRD,6
596595,CKING,1
596595,SVG,2
596595,CD,3
596595,IRA,4
596595,ATM,5
596595,HMEQLC,6
596595,HMEQLC,7
596658,CKING,1
596658,CD,2
596658,ATM,3
596658,HMEQLC,4
596658,HMEQLC,5
596696,CKING,1
596696,SVG,2
596696,CKCRD,3
596696,CKCRD,4
596700,CKING,1
596700,SVG,2
596700,ATM,3
596700,MTG,4
596700,MTG,5
596729,CKING,1
596729,SVG,2
596729,IRA,3
596729,ATM,4
596729,CCRD,5
596729,CCRD,6
596747,CKING,1
596747,CCRD,2
596747,HMEQLC,3
596747,HMEQLC,4
596785,CKING,1
596785,CD,2
596785,ATM,3
596785,TRUST,4
596785,TRUST,5
596842,CKING,1
596842,SVG,2
596842,CD,3
596842,ATM,4
596842,ATM,5
596881,ATM,1
596881,ATM,2
596904,CKING,1
596904,SVG,2
596904,CD,3
596904,CD,4
597010,CKING,1
597010,MMDA,2
597010,SVG,3
597010,TRUST,4
597010,TRUST,5
597044,CKING,1
597044,MMDA,2
597044,SVG,3
597044,CD,4
597044,CCRD,5
597044,HMEQLC,6
597044,CKCRD,7
597044,CKCRD,8
597233,CKING,1
597233,SVG,2
597233,SVG,3
597264,CKING,1
597264,SVG,2
597264,SVG,3
597268,SVG,1
597268,SVG,2
597298,CKING,1
597298,CKING,2
597550,CKING,1
597550,SVG,2
597550,CD,3
597550,CD,4
597607,CKING,1
597607,MMDA,2
597607,CD,3
597607,HMEQLC,4
597607,HMEQLC,5
597648,CKING,1
597648,SVG,2
597648,CD,3
597648,TRUST,4
597648,TRUST,5
597696,CKING,1
597696,MMDA,2
597696,CD,3
597696,ATM,4
597696,ATM,5
597722,CKING,1
597722,SVG,2
597722,CCRD,3
597722,CKCRD,4
597722,CKCRD,5
597746,CKING,1
597746,SVG,2
597746,CD,3
597746,CD,4
597945,CKING,1
597945,SVG,2
597945,CD,3
597945,ATM,4
597945,ATM,5
597969,CKING,1
597969,CD,2
597969,ATM,3
597969,ATM,4
598014,CKING,1
598014,SVG,2
598014,ATM,3
598014,HMEQLC,4
598014,AUTO,5
598014,AUTO,6
598104,CKING,1
598104,MMDA,2
598104,SVG,3
598104,IRA,4
598104,CCRD,5
598104,HMEQLC,6
598104,MTG,7
598104,AUTO,8
598104,CKCRD,9
598104,CKCRD,10
598110,CD,1
598110,CD,2
598200,CKING,1
598200,SVG,2
598200,ATM,3
598200,ATM,4
598259,CKING,1
598259,ATM,2
598259,ATM,3
598287,CKING,1
598287,SVG,2
598287,IRA,3
598287,IRA,4
598316,CKING,1
598316,SVG,2
598316,CD,3
598316,HMEQLC,4
598316,HMEQLC,5
598326,CKING,1
598326,MMDA,2
598326,SVG,3
598326,ATM,4
598326,CCRD,5
598326,HMEQLC,6
598326,HMEQLC,7
598382,CKING,1
598382,SVG,2
598382,ATM,3
598382,ATM,4
598428,CKING,1
598428,ATM,2
598428,CCRD,3
598428,CCRD,4
598431,CKING,1
598431,CKING,2
598448,ATM,1
598448,ATM,2
598523,CKING,1
598523,SVG,2
598523,AUTO,3
598523,CKCRD,4
598523,CKCRD,5
598547,CKING,1
598547,SVG,2
598547,CKCRD,3
598547,CKCRD,4
598581,CKING,1
598581,SVG,2
598581,HMEQLC,3
598581,PLOAN,4
598581,AUTO,5
598581,AUTO,6
598582,SVG,1
598582,SVG,2
598591,CKING,1
598591,SVG,2
598591,CD,3
598591,CD,4
598623,CKING,1
598623,SVG,2
598623,IRA,3
598623,HMEQLC,4
598623,HMEQLC,5
598639,CKING,1
598639,SVG,2
598639,HMEQLC,3
598639,AUTO,4
598639,AUTO,5
598707,CKING,1
598707,SVG,2
598707,CD,3
598707,ATM,4
598707,CCRD,5
598707,HMEQLC,6
598707,HMEQLC,7
598819,CKING,1
598819,SVG,2
598819,CD,3
598819,CCRD,4
598819,HMEQLC,5
598819,AUTO,6
598819,AUTO,7
598974,CD,1
598974,CD,2
599024,CKING,1
599024,SVG,2
599024,ATM,3
599024,MTG,4
599024,MTG,5
599234,CKING,1
599234,SVG,2
599234,SVG,3
599259,CKING,1
599259,CKCRD,2
599259,CKCRD,3
599362,CKING,1
599362,SVG,2
599362,CD,3
599362,ATM,4
599362,CCRD,5
599362,TRUST,6
599362,TRUST,7
599440,CKING,1
599440,SVG,2
599440,ATM,3
599440,ATM,4
599545,CKING,1
599545,ATM,2
599545,MTG,3
599545,MTG,4
599557,AUTO,1
599557,AUTO,2
599639,SVG,1
599639,SVG,2
599751,CKING,1
599751,ATM,2
599751,ATM,3
599754,CKING,1
599754,MMDA,2
599754,CD,3
599754,IRA,4
599754,ATM,5
599754,HMEQLC,6
599754,HMEQLC,7
599897,CKING,1
599897,SVG,2
599897,SVG,3
599899,CD,1
599899,CD,2
599942,CKING,1
599942,SVG,2
599942,MTG,3
599942,CKCRD,4
599942,CKCRD,5
599980,CKING,1
599980,ATM,2
599980,ATM,3
600087,CKING,1
600087,ATM,2
600087,MTG,3
600087,MTG,4
600088,CKING,1
600088,MMDA,2
600088,MMDA,3
600198,CKING,1
600198,MMDA,2
600198,ATM,3
600198,ATM,4
600304,CKING,1
600304,SVG,2
600304,ATM,3
600304,ATM,4
600377,CKING,1
600377,CKING,2
600706,CKING,1
600706,SVG,2
600706,ATM,3
600706,ATM,4
600744,CKING,1
600744,SVG,2
600744,ATM,3
600744,HMEQLC,4
600744,HMEQLC,5
600764,CKING,1
600764,MMDA,2
600764,CD,3
600764,CD,4
600781,CKING,1
600781,SVG,2
600781,IRA,3
600781,CCRD,4
600781,CCRD,5
600892,CKING,1
600892,SVG,2
600892,SVG,3
601044,CKING,1
601044,SVG,2
601044,ATM,3
601044,ATM,4
601104,CKING,1
601104,ATM,2
601104,AUTO,3
601104,AUTO,4
601108,CKING,1
601108,SVG,2
601108,CCRD,3
601108,AUTO,4
601108,CKCRD,5
601108,CKCRD,6
601225,CKING,1
601225,ATM,2
601225,MTG,3
601225,MTG,4
601244,CKING,1
601244,SVG,2
601244,CD,3
601244,IRA,4
601244,ATM,5
601244,CCRD,6
601244,TRUST,7
601244,TRUST,8
601263,CKING,1
601263,MMDA,2
601263,SVG,3
601263,CD,4
601263,CCRD,5
601263,HMEQLC,6
601263,TRUST,7
601263,CKCRD,8
601263,CKCRD,9
601404,CKING,1
601404,SVG,2
601404,CD,3
601404,CD,4
601451,CKING,1
601451,ATM,2
601451,ATM,3
601511,CKING,1
601511,ATM,2
601511,HMEQLC,3
601511,HMEQLC,4
601517,CKING,1
601517,IRA,2
601517,ATM,3
601517,AUTO,4
601517,AUTO,5
601615,CKING,1
601615,SVG,2
601615,SVG,3
601702,MMDA,1
601702,MMDA,2
601713,CKING,1
601713,ATM,2
601713,ATM,3
601822,CKING,1
601822,CKING,2
601913,SVG,1
601913,SVG,2
601918,CKING,1
601918,CD,2
601918,CD,3
601930,CKING,1
601930,CKING,2
602040,CKING,1
602040,IRA,2
602040,ATM,3
602040,AUTO,4
602040,AUTO,5
602154,CKING,1
602154,ATM,2
602154,CCRD,3
602154,HMEQLC,4
602154,HMEQLC,5
602255,CKING,1
602255,SVG,2
602255,HMEQLC,3
602255,CKCRD,4
602255,CKCRD,5
602330,CKING,1
602330,MMDA,2
602330,SVG,3
602330,CCRD,4
602330,HMEQLC,5
602330,MTG,6
602330,CKCRD,7
602330,CKCRD,8
602406,CKING,1
602406,SVG,2
602406,IRA,3
602406,ATM,4
602406,ATM,5
602489,CKING,1
602489,MMDA,2
602489,SVG,3
602489,CD,4
602489,CD,5
602717,CKING,1
602717,MMDA,2
602717,SVG,3
602717,ATM,4
602717,ATM,5
602737,CKING,1
602737,SVG,2
602737,AUTO,3
602737,AUTO,4
602747,SVG,1
602747,ATM,2
602747,ATM,3
602837,CKING,1
602837,ATM,2
602837,MTG,3
602837,MTG,4
602920,CKING,1
602920,ATM,2
602920,HMEQLC,3
602920,MTG,4
602920,MTG,5
602938,MMDA,1
602938,MMDA,2
602986,SVG,1
602986,SVG,2
603028,CKING,1
603028,CD,2
603028,TRUST,3
603028,TRUST,4
603129,CKING,1
603129,SVG,2
603129,ATM,3
603129,HMEQLC,4
603129,HMEQLC,5
603151,CKING,1
603151,SVG,2
603151,IRA,3
603151,ATM,4
603151,ATM,5
603168,CKING,1
603168,MMDA,2
603168,ATM,3
603168,HMEQLC,4
603168,HMEQLC,5
603178,CKING,1
603178,SVG,2
603178,ATM,3
603178,ATM,4
603208,CKING,1
603208,MMDA,2
603208,MMDA,3
603223,CKING,1
603223,CD,2
603223,MTG,3
603223,MTG,4
603263,CKING,1
603263,MMDA,2
603263,SVG,3
603263,CCRD,4
603263,HMEQLC,5
603263,HMEQLC,6
603463,CKING,1
603463,SVG,2
603463,CD,3
603463,IRA,4
603463,CCRD,5
603463,CKCRD,6
603463,CKCRD,7
603634,MMDA,1
603634,SVG,2
603634,SVG,3
603636,CKING,1
603636,SVG,2
603636,CCRD,3
603636,HMEQLC,4
603636,MTG,5
603636,CKCRD,6
603636,CKCRD,7
603663,CKING,1
603663,CD,2
603663,CD,3
604125,CKING,1
604125,SVG,2
604125,ATM,3
604125,ATM,4
604207,CKING,1
604207,ATM,2
604207,ATM,3
604266,CKING,1
604266,SVG,2
604266,ATM,3
604266,HMEQLC,4
604266,HMEQLC,5
604324,CKING,1
604324,ATM,2
604324,ATM,3
604334,CKING,1
604334,MMDA,2
604334,SVG,3
604334,ATM,4
604334,HMEQLC,5
604334,HMEQLC,6
604365,SVG,1
604365,ATM,2
604365,ATM,3
604491,CKING,1
604491,SVG,2
604491,SVG,3
604562,CKING,1
604562,MMDA,2
604562,CCRD,3
604562,CKCRD,4
604562,CKCRD,5
604665,CKING,1
604665,MMDA,2
604665,SVG,3
604665,SVG,4
604675,ATM,1
604675,ATM,2
604698,CKING,1
604698,SVG,2
604698,ATM,3
604698,HMEQLC,4
604698,HMEQLC,5
604775,CKING,1
604775,MMDA,2
604775,SVG,3
604775,SVG,4
604908,SVG,1
604908,SVG,2
604966,CKING,1
604966,MMDA,2
604966,ATM,3
604966,ATM,4
605128,CKING,1
605128,SVG,2
605128,ATM,3
605128,ATM,4
605157,CKING,1
605157,MMDA,2
605157,MMDA,3
605206,CKING,1
605206,SVG,2
605206,SVG,3
605267,CKING,1
605267,CCRD,2
605267,CCRD,3
605373,CKING,1
605373,SVG,2
605373,ATM,3
605373,ATM,4
605511,MMDA,1
605511,CCRD,2
605511,CCRD,3
605550,CKING,1
605550,SVG,2
605550,MTG,3
605550,MTG,4
605551,CKING,1
605551,SVG,2
605551,ATM,3
605551,HMEQLC,4
605551,HMEQLC,5
605570,CKING,1
605570,SVG,2
605570,ATM,3
605570,ATM,4
605599,CKING,1
605599,SVG,2
605599,HMEQLC,3
605599,HMEQLC,4
605653,CKING,1
605653,SVG,2
605653,CKCRD,3
605653,CKCRD,4
605677,CKING,1
605677,SVG,2
605677,CD,3
605677,ATM,4
605677,HMEQLC,5
605677,AUTO,6
605677,AUTO,7
605832,CKING,1
605832,SVG,2
605832,ATM,3
605832,ATM,4
605841,CKING,1
605841,CD,2
605841,CD,3
605855,CKING,1
605855,SVG,2
605855,ATM,3
605855,ATM,4
605874,CKING,1
605874,SVG,2
605874,IRA,3
605874,IRA,4
605909,IRA,1
605909,IRA,2
605914,CKING,1
605914,SVG,2
605914,ATM,3
605914,HMEQLC,4
605914,AUTO,5
605914,AUTO,6
605991,ATM,1
605991,ATM,2
606093,CKING,1
606093,SVG,2
606093,AUTO,3
606093,AUTO,4
606148,CKING,1
606148,SVG,2
606148,SVG,3
606227,CKING,1
606227,SVG,2
606227,HMEQLC,3
606227,MTG,4
606227,MTG,5
606341,SVG,1
606341,IRA,2
606341,IRA,3
606632,CKING,1
606632,SVG,2
606632,ATM,3
606632,ATM,4
606685,CKING,1
606685,HMEQLC,2
606685,HMEQLC,3
606698,MMDA,1
606698,MMDA,2
606729,CKING,1
606729,MMDA,2
606729,CCRD,3
606729,MTG,4
606729,TRUST,5
606729,TRUST,6
606743,CKING,1
606743,MMDA,2
606743,SVG,3
606743,CD,4
606743,CCRD,5
606743,HMEQLC,6
606743,TRUST,7
606743,PLOAN,8
606743,CKCRD,9
606743,CKCRD,10
606776,CKING,1
606776,MMDA,2
606776,CD,3
606776,HMEQLC,4
606776,HMEQLC,5
606786,CKING,1
606786,SVG,2
606786,ATM,3
606786,ATM,4
606810,SVG,1
606810,SVG,2
606882,CKING,1
606882,SVG,2
606882,SVG,3
606891,CKING,1
606891,HMEQLC,2
606891,HMEQLC,3
606898,CKING,1
606898,SVG,2
606898,IRA,3
606898,IRA,4
606908,CKING,1
606908,ATM,2
606908,HMEQLC,3
606908,HMEQLC,4
606928,CKING,1
606928,CKING,2
607030,CKING,1
607030,SVG,2
607030,SVG,3
607110,CKING,1
607110,SVG,2
607110,CD,3
607110,CD,4
607240,CKING,1
607240,SVG,2
607240,CD,3
607240,CD,4
607252,CKING,1
607252,MMDA,2
607252,ATM,3
607252,TRUST,4
607252,TRUST,5
607283,CKING,1
607283,CKING,2
607320,CKING,1
607320,MMDA,2
607320,CCRD,3
607320,CCRD,4
607336,CKING,1
607336,IRA,2
607336,CCRD,3
607336,CCRD,4
607354,CKING,1
607354,MMDA,2
607354,SVG,3
607354,CD,4
607354,TRUST,5
607354,TRUST,6
607361,CKING,1
607361,MMDA,2
607361,MMDA,3
607423,CKING,1
607423,IRA,2
607423,ATM,3
607423,ATM,4
607787,CKING,1
607787,SVG,2
607787,ATM,3
607787,ATM,4
607818,CKING,1
607818,ATM,2
607818,ATM,3
607871,CKING,1
607871,MMDA,2
607871,CD,3
607871,CD,4
608047,CKING,1
608047,SVG,2
608047,ATM,3
608047,ATM,4
608079,CKING,1
608079,HMEQLC,2
608079,HMEQLC,3
608110,CKING,1
608110,SVG,2
608110,ATM,3
608110,ATM,4
608142,CKING,1
608142,MMDA,2
608142,SVG,3
608142,CCRD,4
608142,HMEQLC,5
608142,CKCRD,6
608142,CKCRD,7
608163,CKING,1
608163,CKING,2
608172,CKING,1
608172,CKING,2
608267,CKING,1
608267,MMDA,2
608267,SVG,3
608267,CD,4
608267,CCRD,5
608267,CKCRD,6
608267,CKCRD,7
608285,CKING,1
608285,MMDA,2
608285,TRUST,3
608285,TRUST,4
608325,CKING,1
608325,SVG,2
608325,ATM,3
608325,HMEQLC,4
608325,HMEQLC,5
608414,CKING,1
608414,MMDA,2
608414,HMEQLC,3
608414,TRUST,4
608414,TRUST,5
608421,CKING,1
608421,SVG,2
608421,AUTO,3
608421,AUTO,4
608426,CKING,1
608426,SVG,2
608426,CD,3
608426,IRA,4
608426,CCRD,5
608426,CCRD,6
608471,CKING,1
608471,CD,2
608471,CD,3
608480,CKING,1
608480,MMDA,2
608480,SVG,3
608480,CD,4
608480,ATM,5
608480,MTG,6
608480,TRUST,7
608480,PLOAN,8
608480,AUTO,9
608480,AUTO,10
608512,CKING,1
608512,SVG,2
608512,CD,3
608512,ATM,4
608512,MTG,5
608512,MTG,6
608622,CKING,1
608622,CCRD,2
608622,CCRD,3
608759,CKING,1
608759,HMEQLC,2
608759,HMEQLC,3
608814,CKING,1
608814,ATM,2
608814,ATM,3
608827,CKING,1
608827,CKING,2
608913,CD,1
608913,CD,2
608974,CKING,1
608974,ATM,2
608974,ATM,3
608991,CKING,1
608991,SVG,2
608991,CD,3
608991,CCRD,4
608991,HMEQLC,5
608991,AUTO,6
608991,CKCRD,7
608991,CKCRD,8
609003,CKING,1
609003,CKING,2
609094,SVG,1
609094,SVG,2
609203,CKING,1
609203,SVG,2
609203,SVG,3
609311,CKING,1
609311,ATM,2
609311,ATM,3
609387,CKING,1
609387,SVG,2
609387,CD,3
609387,ATM,4
609387,CCRD,5
609387,CCRD,6
609651,CKING,1
609651,CD,2
609651,CCRD,3
609651,HMEQLC,4
609651,HMEQLC,5
609716,CKING,1
609716,SVG,2
609716,ATM,3
609716,ATM,4
609805,CKING,1
609805,CCRD,2
609805,HMEQLC,3
609805,CKCRD,4
609805,CKCRD,5
609911,CKING,1
609911,SVG,2
609911,SVG,3
609982,ATM,1
609982,ATM,2
610175,CKING,1
610175,SVG,2
610175,ATM,3
610175,CCRD,4
610175,CCRD,5
610192,CKING,1
610192,SVG,2
610192,CD,3
610192,ATM,4
610192,ATM,5
610240,CKING,1
610240,SVG,2
610240,ATM,3
610240,ATM,4
610319,CKING,1
610319,SVG,2
610319,ATM,3
610319,CCRD,4
610319,HMEQLC,5
610319,HMEQLC,6
610355,CKING,1
610355,MMDA,2
610355,SVG,3
610355,CD,4
610355,CD,5
610363,CKING,1
610363,MMDA,2
610363,IRA,3
610363,ATM,4
610363,ATM,5
610386,CKING,1
610386,CD,2
610386,IRA,3
610386,CCRD,4
610386,CKCRD,5
610386,CKCRD,6
610573,CKING,1
610573,ATM,2
610573,ATM,3
610636,CKING,1
610636,SVG,2
610636,ATM,3
610636,HMEQLC,4
610636,HMEQLC,5
610675,CKING,1
610675,ATM,2
610675,HMEQLC,3
610675,AUTO,4
610675,AUTO,5
610712,CKING,1
610712,MMDA,2
610712,MMDA,3
610736,CKING,1
610736,MTG,2
610736,MTG,3
610766,CKING,1
610766,SVG,2
610766,CD,3
610766,CCRD,4
610766,CCRD,5
611221,CKING,1
611221,SVG,2
611221,SVG,3
611332,CKING,1
611332,SVG,2
611332,ATM,3
611332,CCRD,4
611332,AUTO,5
611332,AUTO,6
611403,CKING,1
611403,ATM,2
611403,CCRD,3
611403,CCRD,4
611404,CKING,1
611404,CKING,2
611492,CKING,1
611492,CD,2
611492,CD,3
611644,CKING,1
611644,CKING,2
611710,CKING,1
611710,SVG,2
611710,CD,3
611710,ATM,4
611710,ATM,5
611715,CKING,1
611715,SVG,2
611715,CD,3
611715,CD,4
611738,CKING,1
611738,ATM,2
611738,AUTO,3
611738,AUTO,4
611885,CKING,1
611885,AUTO,2
611885,AUTO,3
611975,SVG,1
611975,CD,2
611975,CD,3
612018,CKING,1
612018,SVG,2
612018,ATM,3
612018,ATM,4
612225,SVG,1
612225,SVG,2
612265,CKING,1
612265,MMDA,2
612265,HMEQLC,3
612265,HMEQLC,4
612303,SVG,1
612303,CD,2
612303,CCRD,3
612303,CCRD,4
612398,CKING,1
612398,SVG,2
612398,MTG,3
612398,MTG,4
612847,CKING,1
612847,ATM,2
612847,ATM,3
612912,CKING,1
612912,SVG,2
612912,CD,3
612912,CCRD,4
612912,HMEQLC,5
612912,HMEQLC,6
612915,CKING,1
612915,SVG,2
612915,SVG,3
612925,CKING,1
612925,SVG,2
612925,ATM,3
612925,ATM,4
613069,CKING,1
613069,SVG,2
613069,CCRD,3
613069,CKCRD,4
613069,CKCRD,5
613196,CKING,1
613196,MMDA,2
613196,SVG,3
613196,SVG,4
613209,CKING,1
613209,SVG,2
613209,CD,3
613209,IRA,4
613209,ATM,5
613209,HMEQLC,6
613209,TRUST,7
613209,AUTO,8
613209,AUTO,9
613222,CKING,1
613222,MMDA,2
613222,CD,3
613222,IRA,4
613222,CCRD,5
613222,HMEQLC,6
613222,CKCRD,7
613222,CKCRD,8
613313,CKING,1
613313,CD,2
613313,IRA,3
613313,CCRD,4
613313,CCRD,5
613395,CKING,1
613395,SVG,2
613395,ATM,3
613395,HMEQLC,4
613395,MTG,5
613395,MTG,6
613669,CKING,1
613669,SVG,2
613669,CCRD,3
613669,HMEQLC,4
613669,AUTO,5
613669,CKCRD,6
613669,CKCRD,7
613882,SVG,1
613882,ATM,2
613882,ATM,3
613884,CKING,1
613884,ATM,2
613884,MTG,3
613884,MTG,4
613887,CKING,1
613887,CD,2
613887,CD,3
613928,CKING,1
613928,SVG,2
613928,CD,3
613928,CD,4
613943,CKING,1
613943,SVG,2
613943,CD,3
613943,CKCRD,4
613943,CKCRD,5
614007,CKING,1
614007,CKING,2
614020,CKING,1
614020,SVG,2
614020,MTG,3
614020,MTG,4
614129,CKING,1
614129,SVG,2
614129,CCRD,3
614129,AUTO,4
614129,CKCRD,5
614129,CKCRD,6
614162,CKING,1
614162,MMDA,2
614162,MMDA,3
614314,CKING,1
614314,SVG,2
614314,ATM,3
614314,ATM,4
614422,CKING,1
614422,ATM,2
614422,HMEQLC,3
614422,HMEQLC,4
614441,CKING,1
614441,SVG,2
614441,CD,3
614441,ATM,4
614441,CCRD,5
614441,MTG,6
614441,TRUST,7
614441,TRUST,8
614547,CKING,1
614547,MMDA,2
614547,CD,3
614547,TRUST,4
614547,TRUST,5
614583,CKING,1
614583,MMDA,2
614583,SVG,3
614583,ATM,4
614583,HMEQLC,5
614583,HMEQLC,6
614621,CKING,1
614621,HMEQLC,2
614621,HMEQLC,3
614638,CKING,1
614638,SVG,2
614638,SVG,3
614672,CKING,1
614672,SVG,2
614672,ATM,3
614672,ATM,4
614673,CKING,1
614673,SVG,2
614673,ATM,3
614673,ATM,4
614722,CKING,1
614722,SVG,2
614722,SVG,3
614764,SVG,1
614764,SVG,2
614899,CKING,1
614899,CKING,2
614932,CKING,1
614932,SVG,2
614932,ATM,3
614932,ATM,4
614963,CKING,1
614963,SVG,2
614963,CD,3
614963,ATM,4
614963,CCRD,5
614963,HMEQLC,6
614963,HMEQLC,7
615001,SVG,1
615001,SVG,2
615010,CKING,1
615010,SVG,2
615010,CD,3
615010,CD,4
615055,CKING,1
615055,SVG,2
615055,SVG,3
615110,MMDA,1
615110,CD,2
615110,CD,3
615159,CD,1
615159,CD,2
615176,SVG,1
615176,SVG,2
615194,CKING,1
615194,SVG,2
615194,SVG,3
615305,CKING,1
615305,SVG,2
615305,CCRD,3
615305,CCRD,4
615475,CKING,1
615475,CKING,2
615506,CKING,1
615506,SVG,2
615506,ATM,3
615506,HMEQLC,4
615506,HMEQLC,5
615507,CKING,1
615507,MMDA,2
615507,SVG,3
615507,CD,4
615507,ATM,5
615507,TRUST,6
615507,TRUST,7
615514,CKING,1
615514,SVG,2
615514,ATM,3
615514,ATM,4
615518,CKING,1
615518,MMDA,2
615518,CD,3
615518,CD,4
615550,CKING,1
615550,AUTO,2
615550,AUTO,3
615585,CKING,1
615585,SVG,2
615585,CCRD,3
615585,CKCRD,4
615585,CKCRD,5
615727,CKING,1
615727,SVG,2
615727,ATM,3
615727,HMEQLC,4
615727,AUTO,5
615727,AUTO,6
615838,CKING,1
615838,SVG,2
615838,CKCRD,3
615838,CKCRD,4
615858,CKING,1
615858,SVG,2
615858,CCRD,3
615858,CKCRD,4
615858,CKCRD,5
615877,CKING,1
615877,CD,2
615877,ATM,3
615877,HMEQLC,4
615877,HMEQLC,5
615975,CKING,1
615975,SVG,2
615975,SVG,3
616064,MMDA,1
616064,MMDA,2
616070,CKING,1
616070,CKING,2
616128,CKING,1
616128,SVG,2
616128,HMEQLC,3
616128,AUTO,4
616128,AUTO,5
616178,CKING,1
616178,SVG,2
616178,CD,3
616178,IRA,4
616178,CCRD,5
616178,HMEQLC,6
616178,TRUST,7
616178,CKCRD,8
616178,CKCRD,9
616183,CKING,1
616183,SVG,2
616183,CKCRD,3
616183,CKCRD,4
616239,CKING,1
616239,MMDA,2
616239,MMDA,3
616247,CKING,1
616247,SVG,2
616247,HMEQLC,3
616247,HMEQLC,4
616250,CKING,1
616250,SVG,2
616250,ATM,3
616250,ATM,4
616403,CKING,1
616403,SVG,2
616403,CD,3
616403,CD,4
616586,MMDA,1
616586,MMDA,2
616605,CKING,1
616605,SVG,2
616605,ATM,3
616605,MTG,4
616605,MTG,5
616770,CKING,1
616770,CCRD,2
616770,CKCRD,3
616770,CKCRD,4
616821,CKING,1
616821,SVG,2
616821,SVG,3
616919,CKING,1
616919,MTG,2
616919,MTG,3
616930,CKING,1
616930,SVG,2
616930,IRA,3
616930,ATM,4
616930,ATM,5
617011,CKING,1
617011,SVG,2
617011,HMEQLC,3
617011,CKCRD,4
617011,CKCRD,5
617041,SVG,1
617041,SVG,2
617130,CKING,1
617130,MMDA,2
617130,MMDA,3
617163,CKING,1
617163,SVG,2
