,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_above_median
4914,Malvern East,29 MacGregor St,3,h,1915000.0,PI,C21,16/04/2016,11.2,3145.0,3.0,2.0,2.0,700.0,126.0,1920.0,Stonnington City Council,-37.8807,145.0547,Southern Metropolitan,8801.0,1
4915,Malvern East,102 Manning Rd,4,h,1690000.0,S,Marshall,16/04/2016,11.2,3145.0,4.0,2.0,2.0,334.0,,1920.0,Stonnington City Council,-37.8743,145.0588,Southern Metropolitan,8801.0,1
4916,Malvern East,6 Ramona Av,3,h,1320000.0,PI,Fletchers,16/04/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4917,Malvern East,1876 Malvern Rd,3,h,830000.0,S,Thomson,16/07/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,0
4918,Malvern East,2/25 Fisher St,3,t,1135000.0,S,Jellis,17/09/2016,11.2,3145.0,3.0,3.0,2.0,0.0,130.0,1988.0,Stonnington City Council,-37.8812,145.05700000000002,Southern Metropolitan,8801.0,1
4919,Malvern East,1/14 Durward Rd,4,t,1240000.0,PI,Jellis,18/03/2017,11.2,3145.0,4.0,2.0,2.0,310.0,180.0,1990.0,Stonnington City Council,-37.8822,145.0837,Southern Metropolitan,8801.0,1
4920,Malvern East,2/14 Durward Rd,3,t,1120000.0,PI,Jellis,18/03/2017,11.2,3145.0,3.0,2.0,2.0,181.0,151.0,1990.0,Stonnington City Council,-37.8823,145.0839,Southern Metropolitan,8801.0,1
4921,Malvern East,68A Emo Rd,3,h,1625000.0,S,hockingstuart,18/03/2017,11.2,3145.0,3.0,2.0,1.0,87.0,,,Stonnington City Council,-37.8769,145.05200000000002,Southern Metropolitan,8801.0,1
4922,Malvern East,8/7 Hedgeley Av,2,u,695000.0,S,Jellis,18/03/2017,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,0
4923,Malvern East,558 Waverley Rd,3,h,1500000.0,S,Marshall,18/03/2017,11.2,3145.0,3.0,1.0,2.0,888.0,165.0,1886.0,Stonnington City Council,-37.8799,145.0738,Southern Metropolitan,8801.0,1
4924,Malvern East,22 Deakin St,2,h,1400000.0,S,Jellis,18/06/2016,11.2,3145.0,2.0,1.0,1.0,312.0,,,Stonnington City Council,-37.8654,145.0412,Southern Metropolitan,8801.0,1
4925,Malvern East,3/2 Kardella St,3,u,707500.0,S,hockingstuart,18/06/2016,11.2,3145.0,2.0,1.0,1.0,170.0,83.0,1975.0,Stonnington City Council,-37.8689,145.0504,Southern Metropolitan,8801.0,0
4926,Malvern East,5/417 Wattletree Rd,2,u,835000.0,S,Jellis,18/06/2016,11.2,3145.0,2.0,1.0,1.0,0.0,118.0,1930.0,Stonnington City Council,-37.865,145.0506,Southern Metropolitan,8801.0,0
4927,Malvern East,9/240 Waverley Rd,2,u,560000.0,S,Marshall,18/06/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,0
4928,Malvern East,17A Findon St,3,h,1870000.0,S,Jellis,19/11/2016,11.2,3145.0,3.0,2.0,1.0,400.0,152.0,1930.0,Stonnington City Council,-37.8718,145.0404,Southern Metropolitan,8801.0,1
4929,Malvern East,6 Karma Av,3,h,1675000.0,PI,Marshall,19/11/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4930,Malvern East,5 Sydare Av,3,h,1700000.0,S,Jellis,19/11/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4931,Malvern East,1 Villers Sq,4,h,1580000.0,PI,Jellis,19/11/2016,11.2,3145.0,4.0,2.0,1.0,504.0,260.0,1920.0,Stonnington City Council,-37.8834,145.0635,Southern Metropolitan,8801.0,1
4932,Malvern East,4/24 Hyslop Pde,2,u,820000.0,S,Besser,22/05/2016,11.2,3145.0,2.0,2.0,1.0,0.0,104.0,2013.0,Stonnington City Council,-37.8823,145.0729,Southern Metropolitan,8801.0,0
4933,Malvern East,4/16 Repton Rd,2,u,480000.0,S,hockingstuart,22/05/2016,11.2,3145.0,2.0,1.0,1.0,0.0,74.0,1970.0,Stonnington City Council,-37.8811,145.0524,Southern Metropolitan,8801.0,0
4934,Malvern East,8a Anderson St,2,h,1420000.0,S,Marshall,22/08/2016,11.2,3145.0,2.0,1.0,1.0,348.0,,,Stonnington City Council,-37.8672,145.0432,Southern Metropolitan,8801.0,1
4935,Malvern East,2/16 Beaver St,3,t,1370000.0,S,Abercromby's,22/08/2016,11.2,3145.0,3.0,2.0,2.0,323.0,204.0,,Stonnington City Council,-37.8704,145.0411,Southern Metropolitan,8801.0,1
4936,Malvern East,2b Brunel St,3,h,1680000.0,S,hockingstuart,22/08/2016,11.2,3145.0,3.0,2.0,2.0,234.0,201.0,1998.0,Stonnington City Council,-37.8695,145.05,Southern Metropolitan,8801.0,1
4937,Malvern East,18 Grant St,4,h,2960000.0,S,Marshall,22/08/2016,11.2,3145.0,5.0,2.0,4.0,798.0,,,Stonnington City Council,-37.8719,145.0511,Southern Metropolitan,8801.0,1
4938,Malvern East,11 Hillard St,4,h,2110000.0,PI,hockingstuart,22/08/2016,11.2,3145.0,4.0,2.0,2.0,645.0,,,Stonnington City Council,-37.8805,145.0668,Southern Metropolitan,8801.0,1
4939,Malvern East,61a Paxton St,3,h,1300000.0,S,Marshall,22/08/2016,11.2,3145.0,3.0,2.0,2.0,323.0,,,Stonnington City Council,-37.8709,145.0565,Southern Metropolitan,8801.0,1
4940,Malvern East,398 Wattletree Rd,3,h,1750000.0,S,Marshall,22/08/2016,11.2,3145.0,3.0,1.0,2.0,562.0,,,Stonnington City Council,-37.8657,145.0536,Southern Metropolitan,8801.0,1
4941,Malvern East,3/907 Dandenong Rd,1,u,300000.0,PI,Anderson,23/04/2016,11.2,3145.0,1.0,1.0,1.0,0.0,42.0,2013.0,Stonnington City Council,-37.8764,145.0463,Southern Metropolitan,8801.0,0
4942,Malvern East,66 Argyll St,3,h,1100000.0,PI,Thomson,24/09/2016,11.2,3145.0,3.0,1.0,2.0,645.0,126.0,1960.0,Stonnington City Council,-37.875,145.0861,Southern Metropolitan,8801.0,1
4943,Malvern East,5/25 Clarence St,1,u,373000.0,SP,hockingstuart,24/09/2016,11.2,3145.0,1.0,1.0,1.0,0.0,38.0,1965.0,Stonnington City Council,-37.8728,145.0417,Southern Metropolitan,8801.0,0
4944,Malvern East,2a Ivanhoe Gr,3,h,1230000.0,S,Buxton,24/09/2016,11.2,3145.0,3.0,2.0,2.0,822.0,,,Stonnington City Council,-37.8787,145.0807,Southern Metropolitan,8801.0,1
4945,Malvern East,77 Millewa Av,2,h,1149000.0,S,Marshall,24/09/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4946,Malvern East,10 Ramona Av,4,h,1500000.0,VB,Fletchers,24/09/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4947,Malvern East,1/3 Steele St,2,u,536000.0,S,Rendina,24/09/2016,11.2,3145.0,2.0,1.0,1.0,0.0,,1960.0,Stonnington City Council,-37.8713,145.0515,Southern Metropolitan,8801.0,0
4948,Malvern East,28a Abbotsford Av,4,h,1300000.0,PI,Jellis,25/02/2017,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4949,Malvern East,54 Capon St,2,h,2412000.0,S,Jellis,25/02/2017,11.2,3145.0,2.0,1.0,4.0,1220.0,,,Stonnington City Council,-37.8846,145.08700000000002,Southern Metropolitan,8801.0,1
4950,Malvern East,2D Paxton St,4,t,2560000.0,PI,Abercromby's,25/02/2017,11.2,3145.0,4.0,3.0,2.0,427.0,337.0,2012.0,Stonnington City Council,-37.8704,145.0503,Southern Metropolitan,8801.0,1
4951,Malvern East,48 The Boulevard,3,h,960000.0,S,Johnston,25/02/2017,11.2,3145.0,3.0,2.0,1.0,310.0,114.0,1970.0,Stonnington City Council,-37.8733,145.0883,Southern Metropolitan,8801.0,1
4952,Malvern East,11 Warida Av,4,h,1850000.0,S,Marshall,25/02/2017,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4953,Malvern East,8a Prior Rd,3,t,1510000.0,S,Jellis,26/07/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4954,Malvern East,3/9 Tollington Av,2,u,977000.0,S,Marshall,26/07/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4955,Malvern East,5/80 Burke Rd,1,u,315000.0,S,Jellis,27/11/2016,11.2,3145.0,1.0,1.0,1.0,0.0,46.0,1940.0,Stonnington City Council,-37.8704,145.0495,Southern Metropolitan,8801.0,0
4956,Malvern East,22 Ellison St,3,h,1297000.0,S,Marshall,27/11/2016,11.2,3145.0,3.0,1.0,1.0,333.0,147.0,1948.0,Stonnington City Council,-37.8722,145.067,Southern Metropolitan,8801.0,1
4957,Malvern East,10/1810 Malvern Rd,3,t,1015000.0,S,Marshall,27/11/2016,11.2,3145.0,3.0,2.0,2.0,0.0,134.0,2013.0,Stonnington City Council,-37.8689,145.06,Southern Metropolitan,8801.0,1
4958,Malvern East,74 Millewa Av,4,h,1895000.0,S,Jellis,27/11/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4959,Malvern East,3/5 Peak St,2,u,523000.0,S,Castran,27/11/2016,11.2,3145.0,2.0,1.0,1.0,0.0,62.0,1960.0,Stonnington City Council,-37.8801,145.0874,Southern Metropolitan,8801.0,0
4960,Malvern East,15 Prior Rd,3,h,1335000.0,S,Stockdale,27/11/2016,11.2,3145.0,3.0,2.0,2.0,606.0,133.0,1965.0,Stonnington City Council,-37.8831,145.0879,Southern Metropolitan,8801.0,1
4961,Malvern East,3/100 Tooronga Rd,3,h,1055000.0,PI,hockingstuart,27/11/2016,11.2,3145.0,3.0,2.0,1.0,0.0,,,Stonnington City Council,-37.866,145.0402,Southern Metropolitan,8801.0,1
4962,Malvern East,22 Warida Av,4,h,2100000.0,S,Jellis,27/11/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4963,Malvern East,15/5 Warley Rd,2,u,425000.0,SP,hockingstuart,27/11/2016,11.2,3145.0,2.0,1.0,1.0,0.0,57.0,1997.0,Stonnington City Council,-37.8804,145.0501,Southern Metropolitan,8801.0,0
4964,Malvern East,1/380 Waverley Rd,3,h,1670000.0,S,Marshall,27/11/2016,11.2,3145.0,3.0,2.0,1.0,375.0,155.0,1920.0,Stonnington City Council,-37.8777,145.0608,Southern Metropolitan,8801.0,1
4965,Malvern East,401A Waverley Rd,4,h,1350000.0,VB,Jellis,27/11/2016,11.2,3145.0,4.0,3.0,2.0,222.0,90.0,2010.0,Stonnington City Council,-37.878,145.0666,Southern Metropolitan,8801.0,1
4966,Malvern East,23 Darling Rd,3,h,1650000.0,S,RT,28/05/2016,11.2,3145.0,3.0,1.0,2.0,764.0,114.0,1925.0,Stonnington City Council,-37.8814,145.0583,Southern Metropolitan,8801.0,1
4967,Malvern East,6/16 Dene Av,2,u,530000.0,PI,Marshall,28/05/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,0
4968,Malvern East,15 Alma St,4,h,1550000.0,VB,Jellis,28/08/2016,11.2,3145.0,4.0,2.0,4.0,848.0,,1970.0,Stonnington City Council,-37.8847,145.076,Southern Metropolitan,8801.0,1
4969,Malvern East,30 Forster Av,3,h,2020000.0,S,Marshall,28/08/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4970,Malvern East,20a Thurso St,3,h,950000.0,VB,Jellis,28/08/2016,11.2,3145.0,3.0,1.0,1.0,288.0,132.0,1999.0,Stonnington City Council,-37.8752,145.0817,Southern Metropolitan,8801.0,1
4971,Malvern East,21 Virginia Gr,3,h,1782500.0,S,Ray,28/08/2016,11.2,3145.0,3.0,1.0,2.0,615.0,126.0,1950.0,Stonnington City Council,-37.8846,145.0861,Southern Metropolitan,8801.0,1
4972,Malvern East,13 Clarence St,4,h,2490000.0,S,Marshall,30/07/2016,11.2,3145.0,3.0,2.0,2.0,640.0,,,Stonnington City Council,-37.8738,145.0415,Southern Metropolitan,8801.0,1
4973,Malvern East,3/915 Dandenong Rd,2,t,500000.0,SP,Morleys,30/07/2016,11.2,3145.0,2.0,1.0,1.0,50.0,,,Stonnington City Council,-37.8767,145.0469,Southern Metropolitan,8801.0,0
4974,Malvern East,4/4 Paxton St,3,u,940000.0,S,Jellis,30/07/2016,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0,1
4975,Malvern East,1c Wilmot St,2,t,650000.0,S,Jellis,30/07/2016,11.2,3145.0,2.0,2.0,1.0,0.0,120.0,2015.0,Stonnington City Council,-37.8828,145.0528,Southern Metropolitan,8801.0,0
4976,Maribyrnong,2/21 Bloomfield Av,3,t,800000.0,SP,Biggin,3/12/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
4977,Maribyrnong,25 Cedar Dr,3,h,870000.0,SP,Nelson,3/12/2016,8.7,3032.0,3.0,2.0,2.0,392.0,,,Maribyrnong City Council,-37.774,144.8744,Western Metropolitan,4918.0,0
4978,Maribyrnong,101/55 Cumberland Dr,2,u,635000.0,PI,Nelson,3/12/2016,8.7,3032.0,2.0,2.0,1.0,0.0,,,Maribyrnong City Council,-37.7865,144.9008,Western Metropolitan,4918.0,0
4979,Maribyrnong,6 Londrew Ct,3,h,975000.0,PI,Burnham,3/12/2016,8.7,3032.0,3.0,1.0,2.0,597.0,154.0,1970.0,Maribyrnong City Council,-37.763000000000005,144.8877,Western Metropolitan,4918.0,1
4980,Maribyrnong,6 Kynoch La,3,t,560000.0,VB,Biggin,4/02/2016,8.7,3032.0,3.0,2.0,2.0,77.0,115.0,2004.0,Maribyrnong City Council,-37.7746,144.8798,Western Metropolitan,4918.0,0
4981,Maribyrnong,53 Wests Rd,3,t,560000.0,VB,Biggin,4/02/2016,8.7,3032.0,3.0,2.0,2.0,83.0,,2000.0,Maribyrnong City Council,-37.7719,144.8815,Western Metropolitan,4918.0,0
4982,Maribyrnong,28 Hillside Cr,4,h,961000.0,S,Brad,4/03/2017,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,1
4983,Maribyrnong,3 Village Wy,4,h,979888.0,S,Nelson,4/03/2017,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,1
4984,Maribyrnong,29 Lakeside Cr,4,h,1650000.0,VB,Biggin,4/06/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,1
4985,Maribyrnong,8/42 Wests Rd,2,t,355000.0,SP,Biggin,4/06/2016,8.7,3032.0,2.0,1.0,1.0,0.0,88.0,2004.0,Maribyrnong City Council,-37.7716,144.882,Western Metropolitan,4918.0,0
4986,Maribyrnong,18 Blair St,3,t,550000.0,SP,Biggin,7/05/2016,8.7,3032.0,3.0,2.0,2.0,77.0,138.0,2000.0,Maribyrnong City Council,-37.7743,144.8797,Western Metropolitan,4918.0,0
4987,Maribyrnong,104 Gatehouse Pl,2,u,420000.0,SP,Biggin,7/05/2016,8.7,3032.0,2.0,1.0,2.0,5661.0,103.0,1940.0,Maribyrnong City Council,-37.773,144.8806,Western Metropolitan,4918.0,0
4988,Maribyrnong,2a Hillside Cr,2,t,345000.0,PI,Hodges,7/05/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
4989,Maribyrnong,8/10 Middle Rd,2,h,399000.0,S,Raine,7/05/2016,8.7,3032.0,2.0,1.0,1.0,904.0,53.0,1985.0,Maribyrnong City Council,-37.7679,144.8935,Western Metropolitan,4918.0,0
4990,Maribyrnong,3 Valnere St,4,h,940000.0,SP,Biggin,7/05/2016,8.7,3032.0,4.0,2.0,1.0,516.0,,,Maribyrnong City Council,-37.7839,144.8853,Western Metropolitan,4918.0,1
4991,Maribyrnong,19 Warrs Rd,3,h,1105000.0,S,Nelson,7/05/2016,8.7,3032.0,3.0,1.0,4.0,762.0,142.0,1950.0,Maribyrnong City Council,-37.7707,144.8924,Western Metropolitan,4918.0,1
4992,Maribyrnong,5 Kallara Gr,3,t,730000.0,S,Nelson,7/11/2016,8.7,3032.0,3.0,1.0,2.0,250.0,132.0,2000.0,Maribyrnong City Council,-37.7861,144.8897,Western Metropolitan,4918.0,0
4993,Maribyrnong,3/41 Pridham St,2,u,425000.0,S,Trimson,7/11/2016,8.7,3032.0,2.0,1.0,1.0,170.0,,,Maribyrnong City Council,-37.7818,144.8859,Western Metropolitan,4918.0,0
4994,Maribyrnong,3/6 Randall St,3,u,662500.0,S,Rendina,7/11/2016,8.7,3032.0,3.0,2.0,2.0,202.0,121.0,2006.0,Maribyrnong City Council,-37.768,144.8894,Western Metropolitan,4918.0,0
4995,Maribyrnong,31 Hillsdale Av,3,h,700000.0,S,Nelson,8/10/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
4996,Maribyrnong,3 Lakeside Cr,3,h,1275000.0,S,Edward,8/10/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,1
4997,Maribyrnong,41 River St,3,h,986500.0,S,Biggin,8/10/2016,8.7,3032.0,3.0,1.0,1.0,629.0,,,Maribyrnong City Council,-37.7798,144.8872,Western Metropolitan,4918.0,1
4998,Maribyrnong,8/10 Anglers Wy,1,u,260000.0,PI,Brad,10/09/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
4999,Maribyrnong,44 Blair St,2,t,410000.0,S,Biggin,10/09/2016,8.7,3032.0,2.0,1.0,2.0,53.0,71.0,2000.0,Maribyrnong City Council,-37.7736,144.8798,Western Metropolitan,4918.0,0
5000,Maribyrnong,4 Kallara Gr,5,h,930000.0,VB,Nelson,10/09/2016,8.7,3032.0,5.0,2.0,2.0,330.0,,,Maribyrnong City Council,-37.7859,144.8898,Western Metropolitan,4918.0,1
5001,Maribyrnong,28 Kellaway St,3,h,920000.0,SP,Biggin,10/09/2016,8.7,3032.0,3.0,1.0,2.0,689.0,110.0,1920.0,Maribyrnong City Council,-37.7823,144.887,Western Metropolitan,4918.0,1
5002,Maribyrnong,33 Newstead St,3,h,1320000.0,S,Nelson,10/09/2016,8.7,3032.0,3.0,2.0,2.0,645.0,211.0,1900.0,Maribyrnong City Council,-37.7662,144.8971,Western Metropolitan,4918.0,1
5003,Maribyrnong,4 Platypus Ct,5,h,1150000.0,SP,Biggin,10/09/2016,8.7,3032.0,5.0,3.0,2.0,446.0,286.0,2002.0,Maribyrnong City Council,-37.7712,144.8763,Western Metropolitan,4918.0,1
5004,Maribyrnong,9 Rylie La,3,h,680000.0,SP,Biggin,10/09/2016,8.7,3032.0,3.0,2.0,2.0,225.0,,,Maribyrnong City Council,-37.7699,144.8791,Western Metropolitan,4918.0,0
5005,Maribyrnong,11 Cedar Dr,5,h,990000.0,S,Biggin,10/12/2016,8.7,3032.0,5.0,2.0,2.0,433.0,,,Maribyrnong City Council,-37.7742,144.8755,Western Metropolitan,4918.0,1
5006,Maribyrnong,7/3 Ensign St,2,u,330000.0,SP,Biggin,10/12/2016,8.7,3032.0,2.0,1.0,1.0,950.0,,,Maribyrnong City Council,-37.7665,144.9004,Western Metropolitan,4918.0,0
5007,Maribyrnong,1/97 Raleigh Rd,1,u,277500.0,SP,Sweeney,10/12/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5008,Maribyrnong,4/9 Warrs Rd,2,h,637000.0,S,RT,10/12/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5009,Maribyrnong,455 Gordon St,3,t,1011000.0,S,Greg,11/02/2017,8.7,3032.0,3.0,2.0,2.0,225.0,,,Maribyrnong City Council,-37.7867,144.8906,Western Metropolitan,4918.0,1
5010,Maribyrnong,1/9 Warrs Rd,3,h,840000.0,S,hockingstuart,11/03/2017,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5011,Maribyrnong,8/7 Grandview Av,2,t,370000.0,PI,Nelson,12/06/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5012,Maribyrnong,2/7 Bloomfield Av,3,t,1151000.0,S,Barry,12/11/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,1
5013,Maribyrnong,2/1 Grandview Av,2,t,370000.0,PI,Hodges,12/11/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5014,Maribyrnong,23/14 Horizon Dr,2,t,580000.0,VB,Brad,12/11/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5015,Maribyrnong,12 Marin La,3,h,847000.0,S,Nelson,12/11/2016,8.7,3032.0,3.0,2.0,2.0,222.0,200.0,2002.0,Maribyrnong City Council,-37.7697,144.878,Western Metropolitan,4918.0,0
5016,Maribyrnong,104/5 Ordnance Res,2,u,400000.0,SP,Biggin,12/11/2016,8.7,3032.0,2.0,1.0,2.0,3967.0,87.0,2007.0,Maribyrnong City Council,-37.7706,144.8805,Western Metropolitan,4918.0,0
5017,Maribyrnong,23/14 Horizon Dr,2,t,620000.0,VB,Brad,13/08/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5018,Maribyrnong,9 Dale St,4,h,1100000.0,PI,Nelson,14/05/2016,8.7,3032.0,4.0,2.0,2.0,586.0,,,Maribyrnong City Council,-37.7648,144.8881,Western Metropolitan,4918.0,1
5019,Maribyrnong,26 Mitchell St,3,h,1072000.0,S,Biggin,14/05/2016,8.7,3032.0,3.0,2.0,2.0,1396.0,175.0,1955.0,Maribyrnong City Council,-37.7833,144.888,Western Metropolitan,4918.0,1
5020,Maribyrnong,2/105 Raleigh Rd,2,t,479000.0,S,Rendina,14/05/2016,8.7,3032.0,2.0,2.0,1.0,0.0,,,Maribyrnong City Council,-37.7691,144.8905,Western Metropolitan,4918.0,0
5021,Maribyrnong,3/105 Raleigh Rd,2,t,470000.0,S,Redina,14/05/2016,8.7,3032.0,2.0,2.0,1.0,0.0,,,Maribyrnong City Council,-37.7692,144.8905,Western Metropolitan,4918.0,0
5022,Maribyrnong,4/105 Raleigh Rd,2,t,510000.0,PI,Redina,14/05/2016,8.7,3032.0,2.0,2.0,1.0,176.0,142.0,2010.0,Maribyrnong City Council,-37.7693,144.8905,Western Metropolitan,4918.0,0
5023,Maribyrnong,17 Ribbony Wk,3,t,440000.0,PI,Raine,14/05/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5024,Maribyrnong,102/64 Wests Rd,2,u,460000.0,SP,Jellis,15/10/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5025,Maribyrnong,112 Edgewater Bvd,3,t,865000.0,PI,Clairmont,16/04/2016,8.7,3032.0,3.0,2.0,2.0,151.0,3.0,2010.0,Maribyrnong City Council,-37.7855,144.8958,Western Metropolitan,4918.0,0
5026,Maribyrnong,42/2 Horizon Dr,2,u,488000.0,S,Barry,16/04/2016,8.7,3032.0,2.0,2.0,2.0,0.0,,,Maribyrnong City Council,-37.7752,144.8925,Western Metropolitan,4918.0,0
5027,Maribyrnong,5 Lyric St,4,h,940000.0,S,GL,16/04/2016,8.7,3032.0,4.0,2.0,1.0,325.0,,2004.0,Maribyrnong City Council,-37.7822,144.892,Western Metropolitan,4918.0,1
5028,Maribyrnong,3/26 Middle Rd,2,t,570000.0,S,Jas,16/04/2016,8.7,3032.0,3.0,1.0,2.0,98.0,128.0,2009.0,Maribyrnong City Council,-37.7677,144.8925,Western Metropolitan,4918.0,0
5029,Maribyrnong,3 Rimfire Wk,3,t,500000.0,S,Brad,16/07/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,0
5030,Maribyrnong,7/13 Navigator St,2,h,335000.0,S,hockingstuart,17/09/2016,8.7,3032.0,2.0,1.0,1.0,0.0,99.0,,Maribyrnong City Council,-37.7681,144.8979,Western Metropolitan,4918.0,0
5031,Maribyrnong,12 Newstead St,4,h,1900000.0,VB,Nelson,17/09/2016,8.7,3032.0,4.0,3.0,8.0,865.0,374.0,2013.0,Maribyrnong City Council,-37.7682,144.8971,Western Metropolitan,4918.0,1
5032,Maribyrnong,20/9 Fabian Ct,2,t,429000.0,S,Trimson,18/03/2017,8.7,3032.0,2.0,1.0,1.0,83.0,88.0,1980.0,Maribyrnong City Council,-37.7732,144.8927,Western Metropolitan,4918.0,0
5033,Maribyrnong,44/2 Horizon Dr,2,u,495000.0,S,Brad,18/03/2017,8.7,3032.0,2.0,2.0,2.0,37000.0,,,Maribyrnong City Council,-37.7752,144.8925,Western Metropolitan,4918.0,0
5034,Maribyrnong,1 Nayook La,3,t,820000.0,VB,Biggin,18/03/2017,8.7,3032.0,3.0,2.0,2.0,275.0,,,Maribyrnong City Council,-37.7719,144.8767,Western Metropolitan,4918.0,0
5035,Maribyrnong,23/4 Wests Rd,3,h,456000.0,SP,Raine,18/03/2017,8.7,3032.0,3.0,2.0,2.0,4977.0,95.0,2005.0,Maribyrnong City Council,-37.7737,144.8816,Western Metropolitan,4918.0,0
5036,Maribyrnong,705/60 Edgewater Bvd,2,u,566000.0,S,Raine,18/06/2016,8.7,3032.0,2.0,2.0,1.0,3014.0,80.0,2012.0,Maribyrnong City Council,-37.7853,144.8944,Western Metropolitan,4918.0,0
5037,Maribyrnong,19/9 Fabian Ct,2,t,408000.0,S,Nelson,18/06/2016,8.7,3032.0,2.0,1.0,1.0,85.0,84.0,1980.0,Maribyrnong City Council,-37.7732,144.8927,Western Metropolitan,4918.0,0
5038,Maribyrnong,37 Skyline Dr,4,h,1040000.0,S,Biggin,18/06/2016,8.7,3032.0,4.0,3.0,2.0,298.0,,,Maribyrnong City Council,-37.7858,144.8937,Western Metropolitan,4918.0,1
5039,Maribyrnong,6 Vista Ri,4,h,1015000.0,S,Rendina,18/06/2016,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0,1
5040,Maribyrnong,211/20 Pier La,2,u,470000.0,VB,Trimson,19/11/2016,8.7,3032.0,2.0,2.0,1.0,0.0,79.0,2011.0,Maribyrnong City Council,-37.7853,144.8999,Western Metropolitan,4918.0,0
5041,Maribyrnong,101 Raleigh Rd,3,h,1460000.0,S,Woodards,19/11/2016,8.7,3032.0,3.0,1.0,2.0,926.0,,,Maribyrnong City Council,-37.769,144.8909,Western Metropolitan,4918.0,1
5042,Maribyrnong,6/4 Belvedere Cl,3,h,780000.0,VB,Nelson,22/05/2016,8.7,3032.0,3.0,3.0,2.0,173.0,184.0,2000.0,Maribyrnong City Council,-37.773,144.8947,Western Metropolitan,4918.0,0
5043,Maribyrnong,31 Forge Cl,3,t,675000.0,SP,First,22/05/2016,8.7,3032.0,3.0,2.0,2.0,210.0,,,Maribyrnong City Council,-37.7732,144.879,Western Metropolitan,4918.0,0
5044,Maribyrnong,28 Blair St,2,t,440000.0,PI,Rendina,22/08/2016,8.7,3032.0,2.0,1.0,2.0,54.0,85.0,2000.0,Maribyrnong City Council,-37.774,144.8797,Western Metropolitan,4918.0,0
