TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,00043066,15,2,4,0,2,15,13,9.5,,18,53,12,31,38,6,6,16,A,0,40,45,M,U,154400,32,0
1,00043559,2,4,30,1,15,5,4.5,3.57,5,16,130,12,30,73,5,13,30,S,1,42,84,M,U,132200,34,73930
0,00043562,,1,2,1,1,10,15,12.5,15,18,21,14,22,19,6,10,8,N,0,18,41,M,H,76900,32,43692
1,00043564,20,1,1,1,1,20,20,20,20,24,24,7,17,15,3,7,6,N,0,28,52,M,H,116500,49,43692
0,00126195,,1,1,0,0,20,20,20,,15,15,10,14,12,5,5,6,F,0,15,47,F,H,87400,10,43692
0,00043662,,5,9,1,3,15,15,14.56,15,17,57,14,36,49,6,17,20,A,0,28,37,M,H,62000,44,34491
1,00043663,10,6,18,4,7,3,8.33,6.39,7.5,15,69,8,19,38,4,12,15,A,0,33,17,F,H,62000,33,34491
0,00185505,,3,21,2,13,10,10,9.43,10,6,128,30,51,97,8,18,38,S,1,33,,F,U,64100,36,0
1,00002809,25,2,13,2,11,10,13.5,10.46,13.5,17,130,22,32,69,9,13,29,A,1,24,29,F,H,121900,43,54028
1,00043674,10,2,14,0,10,10,10,5.71,,17,130,6,17,38,2,2,13,S,1,29,,F,U,88800,53,0
0,00043748,,1,6,0,2,25,25,34.17,,25,110,5,13,38,2,2,19,E,0,28,,F,U,88800,34,0
0,00043764,,4,10,3,8,12,13.5,14.7,14.67,17,69,15,36,60,6,17,23,S,1,26,74,M,H,91200,48,50162
1,00011348,5,2,12,1,5,17,12.5,12.17,17,17,76,35,54,99,11,20,28,A,1,26,,M,U,91200,48,0
0,00043762,,4,7,2,3,12,14,10.86,11,16,65,15,34,47,6,14,16,A,0,26,82,M,H,79800,40,50162
1,00043781,10,3,8,2,5,5,8.33,6.13,8,16,77,14,25,46,5,9,15,S,1,26,67,M,H,106900,31,51488
1,00043802,6,6,24,4,10,6,6.5,8.96,6.5,15,81,15,36,74,6,17,26,S,1,33,78,F,H,75600,53,42230
1,00043799,20,2,6,1,2,20,16,13.17,20,17,76,13,33,51,6,15,19,A,0,40,39,F,H,104400,35,42230
0,00043862,,5,27,2,12,12,10.4,5.63,10,18,127,13,35,82,6,17,34,S,1,29,,F,H,80100,0,42155
1,00002235,12,6,17,5,9,25,16.67,10.47,16,6,69,26,47,76,11,22,29,S,1,29,65,M,H,87800,53,42155
0,00006064,,2,13,1,4,20,15,12.31,20,4,119,26,39,74,4,9,13,A,1,30,,M,H,72600,47,39689
1,00043884,5,5,21,4,9,3,6,5.29,5.75,18,111,10,27,67,5,15,28,S,1,33,65,M,H,64500,57,39689
1,00006403,10,3,26,3,10,10,10,10.12,10,4,118,37,57,126,6,15,30,A,1,27,70,M,H,67700,24,50359
0,00043952,,2,6,1,5,18,17,11,16,26,93,9,28,50,4,12,20,A,1,27,76,F,H,86500,34,50359
1,00043949,6,7,14,2,4,5,6,6.71,8,16,86,14,34,63,6,15,23,A,1,28,78,M,H,88100,42,50359
1,00043927,25,1,2,1,2,20,20,15,20,20,35,10,22,21,4,9,9,A,0,27,47,M,H,86500,34,50359
1,00044009,20,1,8,1,3,20,20,9.38,20,18,81,13,31,53,6,14,21,A,1,18,86,F,H,108600,28,51648
1,00043998,22,3,4,0,0,25,19.67,16.75,,18,44,15,32,35,6,6,13,A,0,28,76,M,H,76800,31,51648
0,00043981,,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,18,39,F,U,72600,35,51648
1,00013288,20,6,10,5,6,20,17,15.3,19,8,41,29,48,56,6,16,16,S,1,28,48,F,H,89600,48,57365
1,00044060,100,2,5,1,2,30,27.5,28,25,26,68,10,31,51,5,15,20,A,0,28,78,M,U,89600,48,0
0,00044091,,5,8,3,5,9,9.2,7.5,9,19,75,11,28,45,5,13,18,A,0,23,73,F,H,114300,40,50000
0,00044121,,2,30,2,17,10,10,10.23,10,21,130,10,28,79,4,12,31,A,1,28,85,M,H,66000,37,35963
0,00190119,,3,4,2,3,15,12,10.25,13,15,40,4,12,13,2,6,7,E,0,23,,F,U,131800,46,0
1,00044154,30,1,2,0,1,20,20,15,,26,53,10,24,32,4,4,12,A,0,24,55,F,U,138200,39,0
1,00043974,5,6,11,4,7,6,4.67,3.82,4.25,18,63,12,32,45,6,16,19,A,1,18,51,M,H,186900,28,82900
0,00042238,,3,20,2,12,9,7.67,22.8,7,18,111,14,30,66,5,12,25,S,1,50,,U,U,98900,30,0
1,00044243,20,2,6,0,3,14,16,12.67,,18,68,13,30,48,6,6,18,A,1,23,81,F,U,160300,49,50864
0,00044287,,10,11,6,6,5,5.5,5.45,5.83,17,35,13,30,29,6,15,13,A,1,37,,F,U,55800,43,0
1,00006443,20,1,13,1,3,25,25,14.69,25,21,93,24,43,85,6,15,18,A,0,37,72,M,H,59500,46,37481
1,00000591,25,5,12,4,6,20,29,26.25,28.25,16,109,28,48,108,11,22,43,A,1,37,80,M,H,71100,58,37481
0,00044303,,4,17,3,13,10,9.5,7.82,9.33,20,110,13,32,73,6,17,29,S,1,29,72,M,U,60400,61,37481
1,00190727,11,3,15,2,8,11,9,6.93,8,26,98,9,27,59,4,13,25,A,1,00,80,F,U,65500,40,37481
0,00190090,,4,5,3,4,15,13,12.8,13.33,18,33,4,11,11,2,6,6,E,1,37,,U,U,66700,23,0
1,00044370,5,5,18,4,13,5,5,4.44,5,15,128,10,30,62,5,14,29,S,1,29,82,F,H,122600,60,45651
1,00000427,10,3,11,3,5,10,10,9.55,10,18,80,15,35,59,6,17,25,A,0,28,,M,U,70900,39,0
1,00005546,10,3,18,1,9,10,11.67,9.44,10,18,111,13,34,77,7,17,33,A,1,28,78,F,U,71700,51,0
1,00044351,35,1,5,0,2,20,20,9.4,,19,66,15,31,48,6,6,17,A,0,29,79,M,H,94800,53,45651
1,00044336,15,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,29,32,F,H,94800,53,45651
0,00044383,,1,1,1,1,15,15,15,15,17,17,10,15,13,4,6,5,F,0,41,37,M,U,44200,29,34101
0,00044395,,4,12,2,5,13,12,8.92,11.5,18,63,13,35,53,6,17,21,A,1,41,71,F,H,58300,37,0
1,00044406,10,5,16,3,6,10,6,4.63,5,17,122,13,35,63,6,17,27,A,1,28,58,F,H,94500,47,35641
0,00044418,,4,19,3,15,5,5,3.89,5,16,127,12,30,69,5,13,28,S,1,36,75,M,H,66600,42,41687
1,00044410,8,4,11,1,3,10,8.5,6.91,9,15,54,7,23,32,4,13,15,A,1,36,72,M,H,56500,48,41687
1,00044419,2,3,10,1,4,6,14.67,9.6,13,15,52,18,34,37,7,15,16,A,0,28,,F,U,72600,56,0
1,00044433,10,4,6,1,2,15,13.5,11,10,17,64,12,33,50,5,15,18,A,0,28,74,M,H,60600,52,39772
0,00044431,,1,2,1,1,15,15,12.5,15,16,40,10,25,26,4,10,10,A,0,29,51,M,H,63100,61,39772
0,00044442,,6,19,3,7,10,10,9.53,10,19,119,13,35,69,6,17,31,A,1,45,59,M,H,57400,45,34010
0,00044441,,4,14,1,4,16,15,10.5,15,18,67,13,34,57,6,17,23,S,1,45,,F,H,62700,45,34010
0,00044464,,2,22,1,12,10,10,3.82,10,22,102,12,22,54,6,10,24,S,1,37,73,M,H,45300,62,0
0,00044491,,5,5,2,2,10,10.4,10.4,10,18,32,12,28,26,6,14,12,A,0,36,52,F,H,56500,47,31388
0,00036963,,2,6,2,4,15,10,5.83,10,24,68,6,15,26,4,9,12,A,0,34,,U,U,81300,47,0
1,00044500,5,7,16,4,7,8,9,7.59,8,16,89,15,36,64,6,16,24,A,1,48,52,F,H,68600,49,30640
0,00044499,,5,14,2,7,12,12,9.29,11,18,88,14,35,61,6,17,25,S,1,48,58,F,H,58400,48,30640
0,00044505,,3,3,1,1,15,8.33,8.33,5,15,29,11,22,21,4,9,8,A,0,37,,M,H,65900,36,37418
0,00187561,,3,4,2,3,20,10.67,9.25,12.5,16,41,6,14,17,2,6,7,E,0,37,,M,U,66700,43,0
1,00013796,20,4,9,2,4,16,11,9.67,8,16,45,26,45,57,7,17,20,S,1,41,,M,H,65600,52,0
1,00044582,5,8,28,6,17,3,4.38,3.36,3.67,15,130,13,34,69,6,17,31,S,1,41,78,M,H,42700,57,36654
0,00044593,,2,2,1,1,15,10,10,5,18,24,12,23,20,6,11,9,N,0,37,,M,U,68700,49,37451
1,00044634,10,4,7,3,4,10,10,7.29,10,17,88,13,24,46,6,11,16,A,1,26,60,M,H,71000,34,53722
1,00044657,5,7,15,5,8,5,4.14,4,4.2,17,81,13,26,52,6,13,19,A,1,39,55,M,H,58300,32,37323
1,00188801,15,4,14,3,7,5,10.75,8.64,10.67,5,67,17,35,56,8,17,23,A,1,28,,U,U,57700,43,35075
1,00044715,12,1,16,0,10,10,10,7.19,,17,110,12,25,52,5,5,23,A,1,28,71,F,H,64600,55,39302
1,00044705,15,3,5,1,2,12,11.33,9.8,12,18,41,11,31,34,5,14,14,A,0,29,71,F,H,67700,63,39302
1,00044765,10,3,12,2,8,10,10,9.25,10,18,107,13,34,72,6,16,31,A,1,29,27,M,H,63100,61,37183
1,00187707,10,3,6,1,2,15,13.67,12.17,13,18,54,6,14,21,2,6,10,E,1,29,,M,U,63100,61,0
1,00002396,5,2,3,1,1,10,7.5,8.33,10,18,21,16,21,21,5,7,6,N,0,36,,U,U,58800,53,0
0,00044795,,7,27,4,16,5,3,2.67,2.5,19,129,13,30,73,6,14,29,S,1,48,47,F,U,59800,53,0
1,00044800,5,6,25,2,10,11,8.5,7.32,8,18,98,10,32,66,5,16,28,S,1,37,,U,U,59900,47,0
0,00044818,,5,11,2,5,15,14.4,10.18,17.5,20,75,15,34,54,6,15,22,S,1,41,70,M,H,54900,43,36928
1,00044817,5,8,14,6,11,5,3.75,3.36,3.67,18,64,14,33,47,6,16,19,S,1,41,79,F,H,53400,43,36928
1,00040605,5,4,13,2,7,5,5.25,4.92,5.5,15,123,11,29,57,5,12,25,A,1,23,65,F,H,54900,36,36928
1,00044847,10,4,13,1,7,10,8.5,9.77,7,15,119,15,32,73,6,13,26,S,1,36,45,M,H,42800,29,35890
0,00044840,,4,7,1,4,100,67.5,56.43,60,19,68,15,36,56,6,17,22,A,0,45,62,M,H,72600,31,35890
1,00044853,12,7,14,3,6,10,13,10.64,13.33,19,64,15,37,55,6,17,22,A,1,33,67,M,H,57800,69,39394
0,00044893,,4,15,3,10,5,5,3.4,5,17,125,8,18,37,3,7,13,S,1,33,77,F,H,50900,52,36898
0,00044888,,4,29,3,13,17,18.75,12.28,18.67,21,105,13,32,74,6,17,29,A,1,28,73,M,U,88000,51,0
0,00044900,,1,5,0,3,25,25,23,,27,81,10,29,47,4,4,21,A,0,37,67,M,H,98800,60,44917
0,00044941,,3,4,2,2,5,10.67,9.25,10,15,24,15,26,24,6,11,9,N,0,36,59,F,H,90800,40,39172
0,00044922,,1,2,0,1,22,22,16,,26,42,9,27,29,4,4,11,A,0,33,46,F,H,57300,45,39172
0,00012954,,2,12,0,1,35,27.5,23.42,,6,52,33,53,64,10,10,22,A,0,00,87,M,H,52100,0,33284
0,00045442,,4,7,3,6,15,16.75,18.14,15.67,17,73,13,30,50,6,15,21,A,1,33,85,U,U,49200,49,0
1,00045431,20,2,3,1,1,20,17.5,15,20,17,44,14,32,37,6,14,14,A,0,33,71,F,H,49200,49,33933
1,00045503,5,5,15,1,6,10,7,5.13,5,19,105,13,34,64,6,16,26,S,1,33,60,M,H,61600,42,36911
0,00045520,,2,3,0,1,20,15,11.67,,20,44,12,28,32,6,6,12,A,0,36,,F,U,70900,35,40685
0,00045513,,3,25,3,17,11,11,11.4,11,15,93,11,19,43,3,7,18,E,1,37,,F,U,88200,45,0
1,00006351,10,2,18,2,10,11,10,7.78,10,17,125,12,30,70,6,15,30,S,1,28,,M,H,55200,58,48058
0,00069394,,1,10,1,7,15,15,6.8,15,21,91,6,18,45,4,10,20,A,1,40,74,M,U,55200,44,48058
1,00092772,5,1,12,1,8,25,35,18,35,17,128,14,36,74,6,17,33,A,1,14,57,F,H,86000,55,48058
1,00045666,5,5,5,2,2,6,5.6,5.6,5.5,16,32,13,27,24,6,12,10,A,1,33,57,F,H,56600,53,33707
1,00011284,4,5,30,3,16,10,7,6.37,6.33,4,112,30,40,82,7,12,25,S,1,26,65,M,H,93400,52,33707
1,00045656,27,2,2,1,1,30,27.5,27.5,30,16,20,14,22,18,6,10,8,N,0,33,54,M,H,56600,53,33707
0,00045722,,2,21,1,12,15,17.5,12.33,15,17,122,10,25,65,4,12,26,S,1,36,74,F,H,0,47,0
0,00036777,,8,12,5,6,9,8,7.92,7.8,15,41,14,33,35,6,16,15,S,1,20,,M,U,73900,46,58984
0,00045758,,2,9,0,2,15,14,11.78,,26,64,11,32,51,5,5,21,A,0,20,77,M,H,125000,40,59458
0,00045753,,8,12,6,8,8,6.38,6.17,5.83,24,44,11,33,38,6,17,17,S,1,20,35,M,H,107900,42,59458
0,00045810,,3,8,3,7,25,16.67,11.88,16.67,21,100,14,31,50,6,15,23,A,1,28,84,F,U,90900,42,0
1,00045808,10,5,19,4,9,12,10.4,8.58,10.5,20,113,13,34,69,6,16,27,S,1,20,79,F,H,87700,38,47308
0,00045798,,3,6,2,3,15,14,11.17,15,17,80,13,27,51,6,12,17,A,0,20,17,F,H,87700,38,47308
1,00045824,25,4,10,2,4,21,19.5,15.8,18.5,19,64,13,33,53,6,17,22,A,0,11,40,M,H,138500,47,77368
1,00045878,5,2,6,2,5,15,13,7.67,13,16,81,13,23,36,5,10,17,A,0,33,,F,U,80000,0,0
0,00012872,,7,15,5,7,5,5,4.87,5,16,52,20,41,55,6,17,19,A,0,33,,F,U,51800,50,34699
1,00045873,8,3,13,2,5,5,10,6.54,10,18,130,8,24,43,4,12,18,A,1,33,81,F,H,40200,44,34699
1,00045870,20,3,6,2,3,15,11.67,9.33,12.5,21,80,12,31,47,6,15,18,A,0,33,67,M,H,51800,39,34699
1,00045258,5,3,4,1,1,10,10,10,10,15,23,14,22,19,6,10,8,N,0,08,52,F,U,51800,42,0
0,00190291,,5,21,3,13,4,4.8,4.1,5,18,81,4,12,30,2,6,14,E,1,16,61,U,U,86300,50,0
1,00038471,25,2,9,1,8,12,11,13.78,12,17,128,12,30,62,5,12,25,S,1,00,47,F,H,103300,0,58401
1,00045338,25,3,8,3,5,15,15,13.13,15,23,87,12,32,55,6,17,24,A,1,16,27,F,H,69800,37,47080
1,00045982,15,4,11,2,4,15,12.25,8,12.5,18,120,14,34,58,6,15,20,A,0,36,,F,H,60700,38,54367
1,00045971,10,4,5,3,3,10,8.5,8,8,19,28,13,26,25,6,12,10,A,1,46,27,M,U,115500,49,54367
1,00045968,18,2,2,2,2,15,12.5,12.5,12.5,16,20,14,22,19,6,10,8,N,0,46,36,F,H,115500,49,54367
0,00009218,,4,28,4,20,16,15,9.25,15,18,126,13,33,92,6,17,34,A,1,37,81,M,H,70500,43,43072
1,00027280,3,7,9,3,3,6,5.29,5,6,18,32,13,30,31,6,14,12,A,0,25,,U,U,62400,26,0
1,00000894,40,10,34,5,12,21,19.4,17.06,18.8,4,64,35,55,105,11,22,36,S,1,27,57,M,H,86000,40,48783
0,00046034,,2,4,2,2,10,12,10,12,18,24,15,25,24,6,11,9,N,0,24,21,F,H,131900,40,48783
0,00036013,,5,6,2,2,12,8.8,8.33,11,16,32,14,29,27,6,13,11,A,0,32,53,F,H,94300,24,43804
0,00182642,,1,5,1,3,40,40,22,40,16,64,15,34,52,6,15,20,A,0,48,,F,U,66700,44,0
1,00046129,10,1,7,1,5,16,16,13.14,16,19,92,15,33,60,6,14,24,A,1,49,,M,U,97300,39,54911
1,00046165,15,3,22,1,12,12,11.33,11.18,12,16,113,15,35,77,6,15,29,S,1,37,73,F,H,91600,49,41086
1,00046153,15,1,6,0,5,15,15,10,,18,111,10,23,48,4,4,22,A,0,36,35,F,H,93300,39,41086
1,00046178,20,7,7,5,5,10,12.29,12.29,13.2,18,29,14,28,27,6,14,12,A,1,49,49,F,H,109600,40,48866
0,00001818,,2,11,1,6,15,18,10.73,20,18,57,22,43,73,8,18,28,A,1,36,57,F,U,75700,42,48866
0,00154297,,2,2,2,2,25,22.5,22.5,22.5,17,21,13,21,19,6,10,8,N,0,40,,M,U,93300,30,48866
0,00046194,,2,9,0,5,15,14.5,10.67,,18,92,13,33,63,6,6,27,A,1,47,82,M,H,60700,36,32316
0,00187847,,4,6,3,5,12,10.75,9.17,11.33,17,64,6,12,23,1,4,9,E,1,29,,M,U,56500,66,0
1,00046201,15,3,3,2,2,25,15,15,20,21,26,13,25,23,6,12,10,N,1,14,67,M,H,244400,31,106480
0,00004417,,8,31,6,12,6,8.25,7.53,8.67,16,76,34,53,102,6,17,25,S,1,00,74,M,H,77800,0,38184
0,00046223,,2,2,1,1,25,17.5,17.5,10,20,21,13,21,18,6,10,8,N,0,37,60,F,H,77800,52,38184
1,00046242,25,2,2,1,1,20,15,15,10,18,32,10,25,23,4,10,9,A,0,46,,F,U,77000,34,48398
0,00046250,,1,3,1,2,15,15,9,15,21,54,10,21,29,4,9,12,A,0,32,75,M,H,51600,20,31318
0,00046256,,1,6,0,5,15,15,8,,24,110,9,21,50,4,4,21,A,1,32,47,F,H,50500,22,25601
1,00012880,10,7,13,3,4,10,7.14,7.85,6,4,41,31,52,57,8,18,17,A,1,23,83,M,H,144200,52,59035
0,00011511,,3,13,3,7,15,14.67,9.85,14.67,16,113,27,49,96,6,17,30,A,1,23,81,M,H,112500,54,59035
0,00046296,,6,18,3,8,8,8.33,6.44,8,20,75,12,32,57,6,17,24,S,1,40,42,F,H,65600,47,39577
0,00046322,,5,7,4,5,10,10.4,9.14,10.5,23,43,12,33,34,6,16,15,A,1,29,33,M,U,99700,55,40896
0,00046305,,2,4,1,3,7,7,7.25,7,16,44,8,18,20,4,9,10,A,0,28,69,M,H,69300,35,40896
1,00046358,9,7,15,5,9,11,10.29,7.47,10.8,18,88,14,33,58,6,16,23,S,1,39,79,M,H,71500,32,46679
1,00049943,10,7,13,6,9,15,13,11,14.33,16,86,29,50,79,12,22,32,N,1,49,57,M,H,98000,28,0
0,00046409,,1,6,1,4,20,20,15,20,19,67,13,33,52,6,15,19,A,0,43,,M,U,76500,24,33556
0,00046435,,4,6,2,3,5,7.5,6.33,7.5,17,68,12,25,40,6,12,14,A,0,37,85,F,H,76100,56,35635
0,00046422,,1,1,0,0,25,25,25,,16,16,12,17,14,5,5,6,F,0,41,65,F,H,68400,50,35635
1,00046419,4,9,41,5,21,4,5.33,5,5,15,129,12,33,81,5,16,33,S,1,52,57,M,H,68400,28,35635
0,00046466,,3,6,1,3,22,13.33,9.5,22,17,53,15,35,44,6,15,17,S,1,30,67,U,U,52000,35,0
1,00046461,12,6,6,4,4,13,11.33,11.33,10.75,16,33,16,33,32,6,14,12,A,1,27,79,M,H,71900,41,38325
0,00046500,,2,16,2,8,15,15,9.19,15,17,86,13,35,71,6,17,26,S,1,28,65,F,H,79500,50,41426
1,00046495,15,2,7,1,4,20,20,17.71,20,24,62,12,32,48,6,16,21,A,1,28,67,F,H,88000,45,41426
1,00046560,5,3,11,1,6,15,12.33,9.36,15,17,77,12,32,57,6,15,22,S,1,34,39,M,H,193000,33,71429
1,00046552,20,2,3,0,1,16,13,10.33,,17,41,10,28,30,4,4,11,A,0,34,,F,H,193000,33,71429
0,00046546,,5,7,4,4,5,4.6,4.57,4.75,17,28,13,25,25,6,12,10,A,1,42,48,M,H,177000,34,71429
1,00189943,200,4,25,3,17,250,64.25,12.76,84.67,17,129,10,29,69,3,11,29,F,1,00,81,M,U,143700,45,71429
0,00046572,,4,15,3,7,10,11,9.8,10.67,18,63,14,35,54,5,15,22,A,1,29,70,F,U,87500,42,42660
0,00002996,,6,8,3,3,10,16.67,14.38,15.67,16,41,23,42,44,4,14,13,A,0,23,48,F,U,123200,0,0
0,00046652,,6,24,5,15,6,6.5,4.67,6.6,19,93,12,32,68,5,15,26,S,1,39,75,F,H,71500,39,46455
1,00046671,10,2,11,0,6,25,22.5,9.82,,18,115,13,33,70,6,6,29,A,0,35,40,M,H,74600,25,62714
1,00046687,10,3,26,2,11,5,5,5.12,5,17,130,12,28,71,5,11,28,S,1,36,,F,U,41300,29,38339
0,00046709,,1,1,0,0,25,25,25,,19,19,10,15,12,4,4,5,F,0,21,,M,U,36300,15,0
0,00046737,,1,3,1,2,25,25,15,25,21,53,12,29,38,6,13,16,A,0,16,48,F,H,51500,41,50289
1,00046755,5,6,6,4,4,10,4.83,4.83,5.25,16,32,12,26,27,5,11,10,S,1,43,,F,U,40200,35,37647
0,00095494,,6,7,3,3,10,11.83,11,15,20,32,12,26,25,6,13,11,A,1,30,83,F,U,42800,28,45720
1,00046844,10,3,13,1,5,10,10,7,10,18,125,8,22,54,4,11,23,S,1,51,,M,U,45300,29,31250
1,00046884,15,2,9,0,5,15,13,9.78,,19,92,12,29,50,5,5,20,S,1,51,,F,U,39700,22,0
0,00046905,,3,5,0,1,15,9.67,7.8,,19,53,12,28,38,6,6,15,A,0,51,,M,H,44400,29,38810
0,00015015,,4,9,3,7,9,7.75,7.56,8,20,89,6,14,34,2,6,15,E,1,49,,F,U,55500,41,0
0,00047180,,3,4,2,2,20,16.67,17.5,15,21,32,12,31,30,6,15,13,A,0,32,57,F,H,55000,35,51657
1,00046957,10,2,3,2,3,10,7.5,6,7.5,15,21,10,16,15,4,7,6,N,1,53,79,F,H,48200,30,38497
1,00046981,30,5,18,4,12,25,29,20.72,30,17,113,16,37,76,6,17,30,S,1,34,76,M,U,95200,36,66514
0,00047021,,4,6,2,2,10,10.5,9.5,11,22,40,12,32,34,6,15,14,A,0,49,,F,U,34900,22,0
0,00047042,,2,4,0,0,20,20,13.75,,18,51,12,30,37,6,6,15,A,0,36,,M,U,42000,29,0
0,00047055,,1,1,1,1,15,15,15,15,16,16,10,15,12,4,6,5,F,0,36,34,M,U,50800,28,37091
1,00047111,5,7,23,5,12,5,4.71,3.78,4.6,18,105,12,34,73,6,17,29,S,1,51,73,M,U,45300,29,47353
1,00010631,15,4,27,4,11,10,10.5,10.96,10.5,4,130,37,55,130,10,19,36,S,1,31,,U,U,55000,24,0
0,00047137,,2,3,1,1,15,12,9.67,15,21,52,10,21,31,4,8,10,A,0,32,49,U,H,42100,44,33884
1,00047161,10,3,15,3,11,10,11.33,8.8,11.33,20,128,12,33,83,5,15,32,A,1,12,78,M,H,66100,48,31774
0,00047169,,4,8,2,3,13,10.75,10,12,16,42,14,35,38,6,16,15,A,0,32,83,F,H,36800,28,22728
0,00013111,,2,9,0,3,10,13.5,10.44,,11,104,24,42,66,4,4,20,A,1,32,61,M,H,37500,30,34364
1,00047191,5,5,7,3,4,5,5,4.14,5,16,52,12,24,27,5,10,10,A,1,22,71,F,H,95000,17,54188
0,00006164,,6,24,5,10,10,11.17,9.71,11,18,88,25,43,96,6,17,27,S,1,12,85,M,H,64300,21,51054
0,00047233,,1,11,1,7,25,25,13.91,25,24,124,8,22,46,4,10,17,A,1,40,75,M,H,70500,26,51054
0,00047230,,4,13,2,5,25,30.25,23.15,24.5,27,68,12,34,55,5,16,22,A,1,40,51,F,H,96500,35,51054
1,00047251,5,6,10,3,5,5,5,5,5,16,100,9,28,45,3,11,17,A,0,32,73,F,H,43500,27,26170
0,00047280,,3,15,1,8,10,10,7.4,10,17,128,13,33,67,6,15,28,S,1,32,73,F,U,46400,28,41842
1,00047276,6,5,11,1,5,8,7.6,7.18,10,18,76,12,32,54,5,14,20,S,1,36,57,M,H,48500,34,41842
1,00047245,5,6,7,4,5,3,5.5,5.14,5.75,4,32,14,31,29,7,15,13,A,1,32,,F,H,67900,26,41842
0,00047283,,1,1,1,1,20,20,20,20,24,24,7,17,15,3,7,6,N,0,17,59,M,U,56600,33,44876
1,00047282,15,2,4,2,2,10,7.5,7.5,7.5,19,23,13,24,24,6,11,9,N,0,18,40,F,H,55800,32,44876
1,00047371,5,5,14,3,6,6,6.2,5.29,7,16,69,14,36,57,5,16,21,A,0,32,76,F,H,28800,30,24380
1,00047385,15,1,1,1,1,15,15,15,15,17,17,10,14,12,4,6,5,F,0,13,37,M,H,243200,48,118275
1,00047404,10,3,17,2,10,10,8,5.24,9.5,22,124,11,31,69,5,14,30,A,1,36,55,F,H,47500,46,33116
0,00047420,,2,6,0,1,17,15,12,,20,52,13,33,43,6,6,17,A,0,13,,F,U,137200,38,0
0,00047418,,3,6,1,1,15,15,11.67,20,18,43,7,22,25,4,12,11,A,0,13,22,F,H,127300,46,78060
0,00188454,,2,5,2,3,25,32.5,28,32.5,6,42,19,40,42,8,19,18,A,0,13,57,U,U,127300,46,0
1,00047448,5,5,7,2,2,5,5,4.57,5.5,17,32,12,24,25,6,12,10,A,0,20,,M,U,71400,39,55522
0,00047216,,2,13,2,8,10,11,7.54,11,18,127,13,32,67,6,15,30,A,1,24,27,M,U,133200,26,96067
0,00047508,,2,2,2,2,30,30,30,30,23,28,13,27,25,6,13,11,A,0,35,48,M,H,101300,28,88242
0,00047505,,1,2,0,0,20,10,15,,26,28,9,22,21,4,4,9,A,0,35,47,F,H,142300,40,88242
0,00190674,,7,45,6,27,15,14.14,9.8,13.17,16,125,12,32,82,5,16,33,S,1,34,46,F,U,136900,29,88242
1,00047531,15,1,6,0,2,15,15,10.67,,26,65,9,28,49,4,4,19,A,1,25,43,F,H,52300,25,27410
1,00047525,20,3,3,0,0,18,14,14,,15,32,11,29,27,5,5,12,A,0,32,61,M,H,34900,23,27410
0,00047545,,3,3,1,1,15,11.67,11.67,10,18,35,10,27,25,4,12,11,A,0,27,53,F,H,55200,30,41213
1,00047569,10,4,13,2,8,10,8.75,9.15,10,16,98,15,33,64,6,15,26,A,1,27,,F,U,86300,33,0
0,00047590,,2,4,1,1,10,12.5,11.25,13,18,31,12,25,24,6,12,10,A,0,42,25,M,H,80400,41,46621
0,00047610,,6,11,3,3,14,9.33,7.91,8.67,18,48,13,32,34,6,15,13,S,1,47,,F,U,42900,14,0
0,00047645,,6,9,4,5,5,5.5,5.11,5.25,18,40,13,34,35,6,16,15,A,1,51,44,F,U,57900,23,43472
1,00047688,10,4,5,3,3,20,13.75,12,16.67,16,32,14,27,28,6,11,9,A,1,45,,F,U,45500,27,0
1,00047709,20,7,18,6,14,15,13,11.44,13.17,17,104,16,36,76,6,17,28,S,1,51,77,U,H,36700,23,32760
1,00047738,12,2,12,0,8,13,12,8.17,,19,88,8,22,54,4,4,20,S,1,51,73,F,H,41900,29,35731
1,00047827,10,4,16,1,9,10,10,8.63,10,19,124,15,35,77,6,16,32,A,1,49,43,M,H,57000,31,41040
1,00047819,10,3,10,3,10,10,14.67,12.7,14.67,17,105,12,29,69,6,16,27,A,1,35,59,M,U,68200,44,41040
1,00047810,7,4,14,3,6,6,5.5,4.5,5.33,16,56,13,34,48,6,16,19,A,1,43,,F,U,46500,19,0
0,00047846,,2,9,2,6,15,12.5,9.44,12.5,18,109,11,28,66,4,10,23,A,1,49,,M,H,56200,26,46513
0,00047880,,2,7,0,4,20,20,14.43,,19,99,13,34,65,6,6,27,A,1,24,,M,U,83800,27,0
1,00047869,20,2,5,2,4,50,55,37.2,55,21,53,13,33,47,6,16,19,A,0,30,73,F,H,40200,32,35057
1,00047860,7,4,4,3,3,10,6.75,6.75,5.67,18,29,12,24,23,6,12,10,A,1,40,64,M,H,54900,40,35057
